paths                          , labels
data/Bedroom\bed_1101.jpg      , Bedroom
data/Livingroom\living_602.jpg , Livingroom
data/Livingroom\living_878.jpg , Livingroom
data/Dinning\din_706.jpg       , Dinning
data/Bedroom\bed_767.jpg       , Bedroom
data/Livingroom\living_1192.jpg, Livingroom
data/Bedroom\bed_1228.jpg      , Bedroom
data/Livingroom\living_90.jpg  , Livingroom
data/Bedroom\bed_487.jpg       , Bedroom
data/Livingroom\living_472.jpg , Livingroom
data/Bedroom\bed_1261.jpg      , Bedroom
data/Bedroom\bed_1410.jpg      , Bedroom
data/Livingroom\living_1023.jpg, Livingroom
data/Bathroom\bath_1029.jpg    , Bathroom
data/Bedroom\bed_780.jpg       , Bedroom
data/Bedroom\bed_809.jpg       , Bedroom
data/Bathroom\bath_789.jpg     , Bathroom
data/Kitchen\kitchen_1188.jpg  , Kitchen
data/Bedroom\bed_480.jpg       , Bedroom
data/Kitchen\kitchen_1003.jpg  , Kitchen
data/Livingroom\living_1144.jpg, Livingroom
data/Kitchen\kitchen_1261.jpg  , Kitchen
data/Livingroom\living_1104.jpg, Livingroom
data/Livingroom\living_1019.jpg, Livingroom
data/Livingroom\living_519.jpg , Livingroom
data/Bedroom\bed_1076.jpg      , Bedroom
data/Bedroom\bed_236.jpg       , Bedroom
data/Livingroom\living_1079.jpg, Livingroom
data/Bedroom\bed_75.jpg        , Bedroom
data/Livingroom\living_428.jpg , Livingroom
data/Kitchen\kitchen_73.jpg    , Kitchen
data/Bedroom\bed_142.jpg       , Bedroom
data/Kitchen\kitchen_1332.jpg  , Kitchen
data/Dinning\din_25.jpg        , Dinning
data/Bedroom\bed_216.jpg       , Bedroom
data/Bedroom\bed_46.jpg        , Bedroom
data/Livingroom\living_640.jpg , Livingroom
data/Bedroom\bed_819.jpg       , Bedroom
data/Dinning\din_1166.jpg      , Dinning
data/Bedroom\bed_443.jpg       , Bedroom
data/Kitchen\kitchen_417.jpg   , Kitchen
data/Kitchen\kitchen_40.jpg    , Kitchen
data/Livingroom\living_1310.jpg, Livingroom
data/Dinning\din_1150.jpg      , Dinning
data/Livingroom\living_1058.jpg, Livingroom
data/Bathroom\bath_537.jpg     , Bathroom
data/Livingroom\living_1420.jpg, Livingroom
data/Bedroom\bed_1397.jpg      , Bedroom
data/Bathroom\bath_968.jpg     , Bathroom
data/Dinning\din_725.jpg       , Dinning
data/Livingroom\living_266.jpg , Livingroom
data/Kitchen\kitchen_295.jpg   , Kitchen
data/Livingroom\living_1271.jpg, Livingroom
data/Livingroom\living_467.jpg , Livingroom
data/Kitchen\kitchen_178.jpg   , Kitchen
data/Kitchen\kitchen_133.jpg   , Kitchen
data/Bedroom\bed_267.jpg       , Bedroom
data/Dinning\din_177.jpg       , Dinning
data/Kitchen\kitchen_1303.jpg  , Kitchen
data/Bedroom\bed_327.jpg       , Bedroom
data/Bathroom\bath_1158.jpg    , Bathroom
data/Bedroom\bed_661.jpg       , Bedroom
data/Bathroom\bath_829.jpg     , Bathroom
data/Bedroom\bed_515.jpg       , Bedroom
data/Dinning\din_644.jpg       , Dinning
data/Kitchen\kitchen_26.jpg    , Kitchen
data/Bedroom\bed_1425.jpg      , Bedroom
data/Bathroom\bath_1238.jpg    , Bathroom
data/Bedroom\bed_497.jpg       , Bedroom
data/Livingroom\living_74.jpg  , Livingroom
data/Livingroom\living_126.jpg , Livingroom
data/Kitchen\kitchen_319.jpg   , Kitchen
data/Bedroom\bed_1300.jpg      , Bedroom
data/Dinning\din_727.jpg       , Dinning
data/Livingroom\living_159.jpg , Livingroom
data/Bedroom\bed_491.jpg       , Bedroom
data/Bathroom\bath_427.jpg     , Bathroom
data/Bedroom\bed_802.jpg       , Bedroom
data/Dinning\din_279.jpg       , Dinning
data/Livingroom\living_1242.jpg, Livingroom
data/Bedroom\bed_45.jpg        , Bedroom
data/Livingroom\living_257.jpg , Livingroom
data/Kitchen\kitchen_1286.jpg  , Kitchen
data/Dinning\din_331.jpg       , Dinning
data/Dinning\din_412.jpg       , Dinning
data/Livingroom\living_825.jpg , Livingroom
data/Bedroom\bed_374.jpg       , Bedroom
data/Livingroom\living_1059.jpg, Livingroom
data/Bedroom\bed_337.jpg       , Bedroom
data/Bathroom\bath_26.jpg      , Bathroom
data/Livingroom\living_245.jpg , Livingroom
data/Kitchen\kitchen_23.jpg    , Kitchen
data/Bedroom\bed_368.jpg       , Bedroom
data/Dinning\din_1529.jpg      , Dinning
data/Dinning\din_67.jpg        , Dinning
data/Bathroom\bath_369.jpg     , Bathroom
data/Bathroom\bath_784.jpg     , Bathroom
data/Bedroom\bed_159.jpg       , Bedroom
data/Bedroom\bed_358.jpg       , Bedroom
data/Livingroom\living_560.jpg , Livingroom
data/Bedroom\bed_1419.jpg      , Bedroom
data/Livingroom\living_697.jpg , Livingroom
data/Livingroom\living_124.jpg , Livingroom
data/Kitchen\kitchen_394.jpg   , Kitchen
data/Dinning\din_400.jpg       , Dinning
data/Livingroom\living_1402.jpg, Livingroom
data/Bedroom\bed_182.jpg       , Bedroom
data/Dinning\din_1372.jpg      , Dinning
data/Livingroom\living_133.jpg , Livingroom
data/Kitchen\kitchen_988.jpg   , Kitchen
data/Bathroom\bath_386.jpg     , Bathroom
data/Kitchen\kitchen_955.jpg   , Kitchen
data/Bedroom\bed_449.jpg       , Bedroom
data/Livingroom\living_976.jpg , Livingroom
data/Bedroom\bed_138.jpg       , Bedroom
data/Kitchen\kitchen_320.jpg   , Kitchen
data/Dinning\din_1100.jpg      , Dinning
data/Livingroom\living_1031.jpg, Livingroom
data/Livingroom\living_963.jpg , Livingroom
data/Bedroom\bed_101.jpg       , Bedroom
data/Kitchen\kitchen_470.jpg   , Kitchen
data/Bedroom\bed_887.jpg       , Bedroom
data/Bedroom\bed_527.jpg       , Bedroom
data/Livingroom\living_813.jpg , Livingroom
data/Bedroom\bed_993.jpg       , Bedroom
data/Bedroom\bed_722.jpg       , Bedroom
data/Bedroom\bed_798.jpg       , Bedroom
data/Dinning\din_17.jpg        , Dinning
data/Dinning\din_1436.jpg      , Dinning
data/Kitchen\kitchen_1314.jpg  , Kitchen
data/Dinning\din_1196.jpg      , Dinning
data/Livingroom\living_970.jpg , Livingroom
data/Dinning\din_1119.jpg      , Dinning
data/Livingroom\living_1263.jpg, Livingroom
data/Kitchen\kitchen_1208.jpg  , Kitchen
data/Bedroom\bed_440.jpg       , Bedroom
data/Dinning\din_117.jpg       , Dinning
data/Livingroom\living_768.jpg , Livingroom
data/Bathroom\bath_948.jpg     , Bathroom
data/Dinning\din_18.jpg        , Dinning
data/Livingroom\living_854.jpg , Livingroom
data/Livingroom\living_41.jpg  , Livingroom
data/Bedroom\bed_849.jpg       , Bedroom
data/Bedroom\bed_945.jpg       , Bedroom
data/Kitchen\kitchen_176.jpg   , Kitchen
data/Kitchen\kitchen_822.jpg   , Kitchen
data/Bedroom\bed_409.jpg       , Bedroom
data/Bedroom\bed_1272.jpg      , Bedroom
data/Livingroom\living_1379.jpg, Livingroom
data/Bedroom\bed_947.jpg       , Bedroom
data/Bedroom\bed_771.jpg       , Bedroom
data/Dinning\din_1156.jpg      , Dinning
data/Dinning\din_548.jpg       , Dinning
data/Bathroom\bath_361.jpg     , Bathroom
data/Bedroom\bed_102.jpg       , Bedroom
data/Kitchen\kitchen_1072.jpg  , Kitchen
data/Dinning\din_1579.jpg      , Dinning
data/Livingroom\living_339.jpg , Livingroom
data/Dinning\din_945.jpg       , Dinning
data/Bathroom\bath_416.jpg     , Bathroom
data/Bathroom\bath_737.jpg     , Bathroom
data/Bedroom\bed_585.jpg       , Bedroom
data/Bedroom\bed_614.jpg       , Bedroom
data/Dinning\din_1225.jpg      , Dinning
data/Livingroom\living_178.jpg , Livingroom
data/Livingroom\living_1156.jpg, Livingroom
data/Kitchen\kitchen_634.jpg   , Kitchen
data/Dinning\din_1305.jpg      , Dinning
data/Bathroom\bath_104.jpg     , Bathroom
data/Dinning\din_1217.jpg      , Dinning
data/Livingroom\living_498.jpg , Livingroom
data/Kitchen\kitchen_941.jpg   , Kitchen
data/Bedroom\bed_1246.jpg      , Bedroom
data/Bathroom\bath_1239.jpg    , Bathroom
data/Livingroom\living_782.jpg , Livingroom
data/Dinning\din_118.jpg       , Dinning
data/Livingroom\living_907.jpg , Livingroom
data/Bathroom\bath_803.jpg     , Bathroom
data/Kitchen\kitchen_43.jpg    , Kitchen
data/Livingroom\living_258.jpg , Livingroom
data/Bathroom\bath_599.jpg     , Bathroom
data/Bedroom\bed_997.jpg       , Bedroom
data/Bedroom\bed_668.jpg       , Bedroom
data/Dinning\din_185.jpg       , Dinning
data/Livingroom\living_455.jpg , Livingroom
data/Kitchen\kitchen_1040.jpg  , Kitchen
data/Dinning\din_847.jpg       , Dinning
data/Dinning\din_1584.jpg      , Dinning
data/Bathroom\bath_587.jpg     , Bathroom
data/Livingroom\living_456.jpg , Livingroom
data/Dinning\din_210.jpg       , Dinning
data/Livingroom\living_263.jpg , Livingroom
data/Bedroom\bed_135.jpg       , Bedroom
data/Livingroom\living_792.jpg , Livingroom
data/Livingroom\living_367.jpg , Livingroom
data/Livingroom\living_14.jpg  , Livingroom
data/Dinning\din_735.jpg       , Dinning
data/Dinning\din_1350.jpg      , Dinning
data/Livingroom\living_1373.jpg, Livingroom
data/Livingroom\living_514.jpg , Livingroom
data/Livingroom\living_167.jpg , Livingroom
data/Dinning\din_125.jpg       , Dinning
data/Bathroom\bath_86.jpg      , Bathroom
data/Kitchen\kitchen_1351.jpg  , Kitchen
data/Livingroom\living_843.jpg , Livingroom
data/Bedroom\bed_1026.jpg      , Bedroom
data/Bedroom\bed_399.jpg       , Bedroom
data/Bathroom\bath_158.jpg     , Bathroom
data/Bedroom\bed_530.jpg       , Bedroom
data/Kitchen\kitchen_39.jpg    , Kitchen
data/Kitchen\kitchen_821.jpg   , Kitchen
data/Bedroom\bed_942.jpg       , Bedroom
data/Dinning\din_961.jpg       , Dinning
data/Bedroom\bed_579.jpg       , Bedroom
data/Kitchen\kitchen_76.jpg    , Kitchen
data/Livingroom\living_873.jpg , Livingroom
data/Bedroom\bed_677.jpg       , Bedroom
data/Kitchen\kitchen_783.jpg   , Kitchen
data/Kitchen\kitchen_1203.jpg  , Kitchen
data/Bedroom\bed_401.jpg       , Bedroom
data/Dinning\din_320.jpg       , Dinning
data/Bedroom\bed_10.jpg        , Bedroom
data/Livingroom\living_853.jpg , Livingroom
data/Bedroom\bed_855.jpg       , Bedroom
data/Dinning\din_1416.jpg      , Dinning
data/Bedroom\bed_1365.jpg      , Bedroom
data/Dinning\din_46.jpg        , Dinning
data/Kitchen\kitchen_664.jpg   , Kitchen
data/Livingroom\living_1226.jpg, Livingroom
data/Livingroom\living_4.jpg   , Livingroom
data/Kitchen\kitchen_697.jpg   , Kitchen
data/Livingroom\living_1097.jpg, Livingroom
data/Bathroom\bath_638.jpg     , Bathroom
data/Dinning\din_1252.jpg      , Dinning
data/Livingroom\living_749.jpg , Livingroom
data/Dinning\din_1140.jpg      , Dinning
data/Bathroom\bath_1286.jpg    , Bathroom
data/Bedroom\bed_893.jpg       , Bedroom
data/Dinning\din_879.jpg       , Dinning
data/Kitchen\kitchen_903.jpg   , Kitchen
data/Bedroom\bed_1314.jpg      , Bedroom
data/Bathroom\bath_55.jpg      , Bathroom
data/Bedroom\bed_359.jpg       , Bedroom
data/Livingroom\living_652.jpg , Livingroom
data/Dinning\din_1340.jpg      , Dinning
data/Bathroom\bath_715.jpg     , Bathroom
data/Livingroom\living_949.jpg , Livingroom
data/Bedroom\bed_1154.jpg      , Bedroom
data/Bedroom\bed_881.jpg       , Bedroom
data/Dinning\din_95.jpg        , Dinning
data/Livingroom\living_998.jpg , Livingroom
data/Dinning\din_892.jpg       , Dinning
data/Bathroom\bath_450.jpg     , Bathroom
data/Kitchen\kitchen_278.jpg   , Kitchen
data/Bathroom\bath_892.jpg     , Bathroom
data/Bedroom\bed_105.jpg       , Bedroom
data/Livingroom\living_757.jpg , Livingroom
data/Dinning\din_1152.jpg      , Dinning
data/Bathroom\bath_425.jpg     , Bathroom
data/Dinning\din_158.jpg       , Dinning
data/Bedroom\bed_1083.jpg      , Bedroom
data/Dinning\din_175.jpg       , Dinning
data/Dinning\din_1086.jpg      , Dinning
data/Bedroom\bed_1072.jpg      , Bedroom
data/Kitchen\kitchen_282.jpg   , Kitchen
data/Bedroom\bed_115.jpg       , Bedroom
data/Kitchen\kitchen_845.jpg   , Kitchen
data/Kitchen\kitchen_964.jpg   , Kitchen
data/Bedroom\bed_396.jpg       , Bedroom
data/Kitchen\kitchen_59.jpg    , Kitchen
data/Livingroom\living_284.jpg , Livingroom
data/Livingroom\living_398.jpg , Livingroom
data/Dinning\din_1333.jpg      , Dinning
data/Kitchen\kitchen_1074.jpg  , Kitchen
data/Kitchen\kitchen_1049.jpg  , Kitchen
data/Kitchen\kitchen_1011.jpg  , Kitchen
data/Bedroom\bed_1381.jpg      , Bedroom
data/Bathroom\bath_1016.jpg    , Bathroom
data/Bedroom\bed_1284.jpg      , Bedroom
data/Bedroom\bed_1214.jpg      , Bedroom
data/Kitchen\kitchen_1214.jpg  , Kitchen
data/Bathroom\bath_822.jpg     , Bathroom
data/Livingroom\living_448.jpg , Livingroom
data/Bathroom\bath_655.jpg     , Bathroom
data/Kitchen\kitchen_738.jpg   , Kitchen
data/Livingroom\living_981.jpg , Livingroom
data/Livingroom\living_941.jpg , Livingroom
data/Livingroom\living_300.jpg , Livingroom
data/Bathroom\bath_2.jpg       , Bathroom
data/Kitchen\kitchen_456.jpg   , Kitchen
data/Bathroom\bath_736.jpg     , Bathroom
data/Livingroom\living_893.jpg , Livingroom
data/Dinning\din_278.jpg       , Dinning
data/Livingroom\living_1068.jpg, Livingroom
data/Bathroom\bath_1199.jpg    , Bathroom
data/Livingroom\living_1158.jpg, Livingroom
data/Bedroom\bed_231.jpg       , Bedroom
data/Livingroom\living_1283.jpg, Livingroom
data/Dinning\din_1033.jpg      , Dinning
data/Bedroom\bed_856.jpg       , Bedroom
data/Bedroom\bed_416.jpg       , Bedroom
data/Livingroom\living_1418.jpg, Livingroom
data/Kitchen\kitchen_299.jpg   , Kitchen
data/Bathroom\bath_898.jpg     , Bathroom
data/Bedroom\bed_577.jpg       , Bedroom
data/Dinning\din_1503.jpg      , Dinning
data/Livingroom\living_1039.jpg, Livingroom
data/Kitchen\kitchen_1150.jpg  , Kitchen
data/Dinning\din_759.jpg       , Dinning
data/Livingroom\living_778.jpg , Livingroom
data/Dinning\din_1084.jpg      , Dinning
data/Bedroom\bed_1024.jpg      , Bedroom
data/Livingroom\living_807.jpg , Livingroom
data/Bathroom\bath_458.jpg     , Bathroom
data/Livingroom\living_168.jpg , Livingroom
data/Livingroom\living_690.jpg , Livingroom
data/Bedroom\bed_462.jpg       , Bedroom
data/Bathroom\bath_683.jpg     , Bathroom
data/Kitchen\kitchen_685.jpg   , Kitchen
data/Bathroom\bath_1193.jpg    , Bathroom
data/Kitchen\kitchen_1029.jpg  , Kitchen
data/Bathroom\bath_1262.jpg    , Bathroom
data/Dinning\din_1376.jpg      , Dinning
data/Livingroom\living_163.jpg , Livingroom
data/Bathroom\bath_1167.jpg    , Bathroom
data/Dinning\din_890.jpg       , Dinning
data/Kitchen\kitchen_1269.jpg  , Kitchen
data/Dinning\din_1469.jpg      , Dinning
data/Kitchen\kitchen_1189.jpg  , Kitchen
data/Livingroom\living_400.jpg , Livingroom
data/Dinning\din_1369.jpg      , Dinning
data/Dinning\din_545.jpg       , Dinning
data/Dinning\din_1112.jpg      , Dinning
data/Bedroom\bed_913.jpg       , Bedroom
data/Livingroom\living_432.jpg , Livingroom
data/Dinning\din_1505.jpg      , Dinning
data/Bathroom\bath_100.jpg     , Bathroom
data/Kitchen\kitchen_54.jpg    , Kitchen
data/Livingroom\living_957.jpg , Livingroom
data/Dinning\din_1114.jpg      , Dinning
data/Bedroom\bed_1346.jpg      , Bedroom
data/Livingroom\living_249.jpg , Livingroom
data/Dinning\din_648.jpg       , Dinning
data/Kitchen\kitchen_84.jpg    , Kitchen
data/Bedroom\bed_233.jpg       , Bedroom
data/Kitchen\kitchen_984.jpg   , Kitchen
data/Bathroom\bath_973.jpg     , Bathroom
data/Kitchen\kitchen_419.jpg   , Kitchen
data/Bedroom\bed_838.jpg       , Bedroom
data/Kitchen\kitchen_792.jpg   , Kitchen
data/Dinning\din_911.jpg       , Dinning
data/Livingroom\living_188.jpg , Livingroom
data/Kitchen\kitchen_740.jpg   , Kitchen
data/Bedroom\bed_72.jpg        , Bedroom
data/Bedroom\bed_235.jpg       , Bedroom
data/Bathroom\bath_240.jpg     , Bathroom
data/Bedroom\bed_1181.jpg      , Bedroom
data/Bedroom\bed_551.jpg       , Bedroom
data/Kitchen\kitchen_365.jpg   , Kitchen
data/Bathroom\bath_1188.jpg    , Bathroom
data/Dinning\din_1220.jpg      , Dinning
data/Dinning\din_797.jpg       , Dinning
data/Livingroom\living_511.jpg , Livingroom
data/Livingroom\living_1349.jpg, Livingroom
data/Livingroom\living_286.jpg , Livingroom
data/Bedroom\bed_711.jpg       , Bedroom
data/Bathroom\bath_1294.jpg    , Bathroom
data/Livingroom\living_703.jpg , Livingroom
data/Kitchen\kitchen_46.jpg    , Kitchen
data/Kitchen\kitchen_98.jpg    , Kitchen
data/Livingroom\living_928.jpg , Livingroom
data/Bedroom\bed_477.jpg       , Bedroom
data/Dinning\din_1187.jpg      , Dinning
data/Bathroom\bath_365.jpg     , Bathroom
data/Bathroom\bath_1136.jpg    , Bathroom
data/Livingroom\living_1222.jpg, Livingroom
data/Bedroom\bed_211.jpg       , Bedroom
data/Bathroom\bath_622.jpg     , Bathroom
data/Bathroom\bath_960.jpg     , Bathroom
data/Bedroom\bed_50.jpg        , Bedroom
data/Livingroom\living_985.jpg , Livingroom
data/Livingroom\living_621.jpg , Livingroom
data/Dinning\din_42.jpg        , Dinning
data/Bedroom\bed_1423.jpg      , Bedroom
data/Livingroom\living_898.jpg , Livingroom
data/Dinning\din_990.jpg       , Dinning
data/Livingroom\living_786.jpg , Livingroom
data/Bedroom\bed_843.jpg       , Bedroom
data/Kitchen\kitchen_900.jpg   , Kitchen
data/Bedroom\bed_909.jpg       , Bedroom
data/Dinning\din_1021.jpg      , Dinning
data/Bedroom\bed_388.jpg       , Bedroom
data/Kitchen\kitchen_172.jpg   , Kitchen
data/Livingroom\living_504.jpg , Livingroom
data/Dinning\din_1483.jpg      , Dinning
data/Dinning\din_715.jpg       , Dinning
data/Livingroom\living_538.jpg , Livingroom
data/Bathroom\bath_854.jpg     , Bathroom
data/Livingroom\living_1186.jpg, Livingroom
data/Kitchen\kitchen_754.jpg   , Kitchen
data/Dinning\din_921.jpg       , Dinning
data/Bathroom\bath_59.jpg      , Bathroom
data/Bedroom\bed_703.jpg       , Bedroom
data/Bedroom\bed_1081.jpg      , Bedroom
data/Dinning\din_1126.jpg      , Dinning
data/Livingroom\living_722.jpg , Livingroom
data/Bathroom\bath_545.jpg     , Bathroom
data/Dinning\din_281.jpg       , Dinning
data/Dinning\din_1473.jpg      , Dinning
data/Livingroom\living_140.jpg , Livingroom
data/Kitchen\kitchen_546.jpg   , Kitchen
data/Bedroom\bed_852.jpg       , Bedroom
data/Bedroom\bed_172.jpg       , Bedroom
data/Bathroom\bath_972.jpg     , Bathroom
data/Bathroom\bath_835.jpg     , Bathroom
data/Kitchen\kitchen_226.jpg   , Kitchen
data/Kitchen\kitchen_605.jpg   , Kitchen
data/Livingroom\living_469.jpg , Livingroom
data/Livingroom\living_1355.jpg, Livingroom
data/Dinning\din_334.jpg       , Dinning
data/Bedroom\bed_208.jpg       , Bedroom
data/Livingroom\living_553.jpg , Livingroom
data/Kitchen\kitchen_515.jpg   , Kitchen
data/Livingroom\living_774.jpg , Livingroom
data/Livingroom\living_797.jpg , Livingroom
data/Bedroom\bed_425.jpg       , Bedroom
data/Bedroom\bed_954.jpg       , Bedroom
data/Kitchen\kitchen_495.jpg   , Kitchen
data/Bedroom\bed_1196.jpg      , Bedroom
data/Bedroom\bed_1197.jpg      , Bedroom
data/Livingroom\living_1346.jpg, Livingroom
data/Dinning\din_10.jpg        , Dinning
data/Livingroom\living_751.jpg , Livingroom
data/Dinning\din_1143.jpg      , Dinning
data/Kitchen\kitchen_1264.jpg  , Kitchen
data/Livingroom\living_109.jpg , Livingroom
data/Bedroom\bed_1344.jpg      , Bedroom
data/Livingroom\living_564.jpg , Livingroom
data/Kitchen\kitchen_151.jpg   , Kitchen
data/Bedroom\bed_672.jpg       , Bedroom
data/Bedroom\bed_546.jpg       , Bedroom
data/Kitchen\kitchen_407.jpg   , Kitchen
data/Livingroom\living_247.jpg , Livingroom
data/Livingroom\living_629.jpg , Livingroom
data/Bathroom\bath_1153.jpg    , Bathroom
data/Bedroom\bed_1279.jpg      , Bedroom
data/Dinning\din_168.jpg       , Dinning
data/Bathroom\bath_1030.jpg    , Bathroom
data/Kitchen\kitchen_757.jpg   , Kitchen
data/Livingroom\living_1252.jpg, Livingroom
data/Livingroom\living_1046.jpg, Livingroom
data/Dinning\din_73.jpg        , Dinning
data/Kitchen\kitchen_318.jpg   , Kitchen
data/Livingroom\living_548.jpg , Livingroom
data/Bedroom\bed_706.jpg       , Bedroom
data/Livingroom\living_156.jpg , Livingroom
data/Kitchen\kitchen_1086.jpg  , Kitchen
data/Kitchen\kitchen_1163.jpg  , Kitchen
data/Bedroom\bed_1384.jpg      , Bedroom
data/Bedroom\bed_853.jpg       , Bedroom
data/Kitchen\kitchen_1222.jpg  , Kitchen
data/Livingroom\living_1261.jpg, Livingroom
data/Livingroom\living_82.jpg  , Livingroom
data/Bedroom\bed_223.jpg       , Bedroom
data/Livingroom\living_1396.jpg, Livingroom
data/Dinning\din_791.jpg       , Dinning
data/Bedroom\bed_1296.jpg      , Bedroom
data/Livingroom\living_932.jpg , Livingroom
data/Livingroom\living_1090.jpg, Livingroom
data/Kitchen\kitchen_453.jpg   , Kitchen
data/Livingroom\living_556.jpg , Livingroom
data/Kitchen\kitchen_956.jpg   , Kitchen
data/Livingroom\living_374.jpg , Livingroom
data/Bathroom\bath_825.jpg     , Bathroom
data/Livingroom\living_599.jpg , Livingroom
data/Bedroom\bed_1133.jpg      , Bedroom
data/Bedroom\bed_594.jpg       , Bedroom
data/Kitchen\kitchen_442.jpg   , Kitchen
data/Kitchen\kitchen_514.jpg   , Kitchen
data/Dinning\din_1174.jpg      , Dinning
data/Livingroom\living_691.jpg , Livingroom
data/Dinning\din_372.jpg       , Dinning
